TinhTrangBDS,PhongNgu,PhongTam,Loai,GiayTo,TinhTrangNoiThat,HuongCuaChinh,HuongBanCong,CanGoc,Quan,Gia,Gia_m2,DienTich_m2
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Phú,1.77,0.0295,60.0
0, 2 phòng, 2 phòng,2,0,3,9,9,0,Thành phố Thủ Đức,3.85,0.05662,68.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.725,0.023629999999999998,73.0
1, 2 phòng, 1 phòng,2,1,2,9,7,0,Quận 4,4.2,0.06462000000000001,65.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.85,0.0319,58.0
1, 3 phòng, 2 phòng,2,0,0,6,9,0,Quận Tân Phú,2.7,0.031760000000000004,85.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Bình Thạnh,2.1,0.04038,52.0
0, 3 phòng, 2 phòng,2,2,3,9,9,0,Quận 8,5.5,0.06111,90.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 7,3.29,0.04985,66.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Thành phố Thủ Đức,1.35,0.019289999999999998,70.0
0, 1 phòng, 1 phòng,2,2,1,6,3,0,Thành phố Thủ Đức,1.8,0.03529,51.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.65,0.02538,65.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.6,0.03467,75.0
0, 2 phòng, 2 phòng,2,0,3,9,9,1,Thành phố Thủ Đức,0.66,0.011,60.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,3.56,0.039560000000000005,90.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Phú,2.6,0.04,65.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Huyện Bình Chánh,2.6,0.03133,83.0
1, 2 phòng, 2 phòng,2,2,3,8,9,0,Quận 6,2.95,0.03554,83.0
0, 2 phòng, 1 phòng,2,2,1,9,9,1,Quận 8,2.45,0.04537,54.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.1,0.02917,72.25
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.65,0.05,73.0
1, 2 phòng, 1 phòng,2,1,2,8,5,1,Thành phố Thủ Đức,1.45,0.029,50.0
1, 1 phòng, 1 phòng,2,0,0,9,7,0,Quận Bình Tân,0.599,0.01762,34.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Quận Tân Phú,1.52,0.02621,58.0
0, 3 phòng, 2 phòng,2,0,3,9,9,0,Thành phố Thủ Đức,1.6,0.01584,101.2
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.65,0.02944,90.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.42,0.035590000000000004,68.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.65,0.03056,54.0
0, 2 phòng, 1 phòng,2,2,3,9,9,1,Quận 8,0.34,0.0063,54.0
1, 1 phòng, 1 phòng,2,2,3,9,9,0,Quận 12,1.7,0.03542,48.58
1, 2 phòng, 2 phòng,2,2,2,4,3,0,Huyện Bình Chánh,2.4,0.03243,74.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Tân,1.8,0.02813,64.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Thành phố Thủ Đức,6.9,0.07841,88.0
1, 2 phòng, 1 phòng,2,2,0,1,3,0,Huyện Nhà Bè,1.75,0.02823,62.0
0, 2 phòng, 2 phòng,2,1,3,7,5,0,Khác,2.0,0.03077,65.0
0, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 12,2.4,0.04211,57.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 12,1.5,0.03061,49.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,3.23,0.046810000000000004,69.0
1, 2 phòng, 2 phòng,2,1,0,5,8,0,Thành phố Thủ Đức,3.75,0.04573,82.0
1, 1 phòng, 1 phòng,2,1,3,9,9,0,Quận Bình Thạnh,3.0,0.056600000000000004,53.0
1, 2 phòng, 2 phòng,2,1,3,4,3,0,Thành phố Thủ Đức,3.0,0.04,75.0
1, 2 phòng, 2 phòng,2,1,1,1,2,0,Quận Bình Tân,1.6,0.023530000000000002,68.0
1, 1 phòng, 1 phòng,2,1,3,5,8,0,Quận Tân Bình,4.0,0.05714,70.0
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,2,3,3,4,0,Quận 7,2.85,0.04071,70.12
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,1.815,0.02521,72.0
1, 1 phòng, 1 phòng,3,2,0,9,9,0,Quận Tân Bình,0.39,0.00975,40.0
1, 1 phòng, 1 phòng,2,1,1,9,6,0,Thành phố Thủ Đức,1.78,0.03787,47.0
0, 3 phòng, 2 phòng,2,1,3,4,3,1,Quận Tân Phú,6.9,0.06634999999999999,104.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Huyện Bình Chánh,3.75,0.04167,90.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.69,0.02139,79.0
1, 2 phòng, 2 phòng,2,0,0,1,1,0,Quận 7,3.9,0.036789999999999996,106.0
0, 2 phòng, 2 phòng,2,0,1,9,9,1,Quận Bình Tân,2.6,0.032909999999999995,79.0
1, 1 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Thạnh,2.5,0.04808,52.0
1, 2 phòng, 2 phòng,2,2,0,9,9,1,Quận 7,1.0,0.01,100.0
0, 2 phòng, 1 phòng,2,1,0,9,9,0,Quận Bình Tân,2.5,0.05,50.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.02462,65.0
1, 2 phòng, 2 phòng,2,0,0,7,6,0,Quận Tân Phú,3.35,0.04718,71.0
0, 2 phòng, 1 phòng,2,1,0,9,9,1,Quận 8,1.2,0.02308,52.0
0, 1 phòng, 1 phòng,2,2,3,9,9,1,Quận 8,1.467,0.02934,50.0
1, 2 phòng, 2 phòng,2,1,2,5,9,1,Quận Tân Bình,3.85,0.055,70.0
0, 3 phòng, 2 phòng,2,1,0,5,9,0,Thành phố Thủ Đức,1.5,0.026789999999999998,56.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Huyện Nhà Bè,1.68,0.0224,75.0
1, 2 phòng, 2 phòng,2,1,2,7,6,1,Quận Gò Vấp,2.05,0.03154,65.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,4.5,0.05233,86.0
1, 2 phòng, 2 phòng,2,1,1,8,5,0,Thành phố Thủ Đức,3.55,0.04671,76.0
0, 1 phòng, 1 phòng,2,1,3,9,9,0,Thành phố Thủ Đức,4.9,0.098,50.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 2 phòng, 1 phòng,2,0,0,9,1,0,Quận 8,1.8,0.027690000000000003,65.0
1, 2 phòng, 2 phòng,2,2,3,8,9,0,Quận 6,2.95,0.03554,83.0
0, 2 phòng, 2 phòng,2,1,0,9,9,1,Thành phố Thủ Đức,0.032,0.00042666599999999997,75.0
1, 2 phòng, 1 phòng,2,2,0,8,9,0,Quận 8,2.28,0.03455,66.8
0, 2 phòng, 1 phòng,2,2,3,9,9,0,Quận 8,1.134,0.021,54.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.1,0.02917,72.0
1, 2 phòng, 2 phòng,2,1,3,9,9,0,Thành phố Thủ Đức,5.9,0.06705,88.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.65,0.026609999999999998,62.0
0, 2 phòng, 1 phòng,2,2,3,9,9,1,Huyện Bình Chánh,0.289,0.00556,52.0
1, 2 phòng, 1 phòng,2,0,0,2,5,0,Thành phố Thủ Đức,2.17,0.03678,59.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Bình Thạnh,3.45,0.052270000000000004,66.0
0, 1 phòng, 1 phòng,2,0,1,1,2,0,Quận 12,1.5,0.03125,48.0
1, 2 phòng, 2 phòng,2,0,1,9,9,0,Quận Tân Phú,2.7,0.03214,84.0
1, 2 phòng, 2 phòng,2,2,1,2,1,0,Quận Bình Tân,1.75,0.02734,64.0
1, 2 phòng, 2 phòng,2,2,2,9,9,1,Quận Gò Vấp,2.95,0.03512,84.1
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,3.67,0.05027,73.0
1, 2 phòng, 2 phòng,1,0,0,9,9,0,Thành phố Thủ Đức,1.7,0.023940000000000003,71.0
0, 3 phòng, 2 phòng,2,1,1,9,9,1,Quận Bình Tân,2.2,0.02973,74.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.2,0.03284,67.0
1, 3 phòng, 2 phòng,2,1,0,9,9,1,Quận Tân Phú,2.98,0.03275,91.0
0, 3 phòng, 2 phòng,2,1,1,9,9,0,Quận 8,2.8,0.033729999999999996,83.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,3.45,0.052270000000000004,66.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.0,0.03226,62.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.52,0.033600000000000005,75.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
1, 2 phòng, 2 phòng,2,2,1,3,4,1,Quận Bình Tân,1.72,0.026879999999999998,64.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 10,4.7,0.07705,61.0
1, 3 phòng, 2 phòng,2,2,0,9,9,0,Huyện Bình Chánh,1.4,0.0175,80.0
1, 2 phòng, 2 phòng,2,0,0,7,6,0,Quận 7,3.2,0.04267,75.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Quận 8,1.7,0.03469,49.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Quận 10,0.018,0.00029508100000000004,61.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,1.97,0.03582,55.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.75,0.02215,79.0
0, 2 phòng, 2 phòng,2,0,3,9,9,0,Quận Tân Phú,2.1,0.01909,110.0
1, 2 phòng, 2 phòng,2,0,0,8,5,0,Quận Bình Tân,2.8,0.04118,68.15
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Huyện Bình Chánh,2.26,0.03096,73.0
1, 1 phòng, 1 phòng,2,1,1,9,9,0,Thành phố Thủ Đức,2.9,0.05686,51.0
1, 1 phòng, 1 phòng,2,2,0,9,9,1,Quận Tân Bình,0.83,0.023059999999999997,36.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 12,1.73,0.0346,50.0
1, 1 phòng, 1 phòng,1,1,3,9,9,0,Quận 4,1.85,0.06167,30.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Tân Bình,1.5,0.0375,40.0
1, 2 phòng, 2 phòng,2,0,0,5,8,0,Thành phố Thủ Đức,3.8,0.05205,73.0
1, 2 phòng, 1 phòng,2,1,1,9,9,0,Thành phố Thủ Đức,1.778,0.03014,59.0
1, 2 phòng, 2 phòng,2,2,0,9,9,1,Quận 8,0.65,0.01083,60.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận Bình Thạnh,4.3,0.05119,84.0
1, 1 phòng, 1 phòng,2,2,2,4,3,0,Quận 7,1.35,0.02872,47.0
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
0, 2 phòng, 2 phòng,2,1,0,8,5,0,Thành phố Thủ Đức,1.29,0.02115,61.0
1, 3 phòng, 2 phòng,2,1,0,5,9,1,Quận 10,5.7,0.06404,89.0
0, 2 phòng, 2 phòng,2,0,1,9,9,0,Thành phố Thủ Đức,1.635,0.030850000000000002,53.55
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 7,2.4,0.03288,73.0
1, 2 phòng, 2 phòng,2,2,1,9,9,1,Quận Bình Thạnh,0.012,0.00017647,68.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Bình,3.6,0.05143,70.0
1, 2 phòng, 2 phòng,2,1,2,9,9,0,Quận Tân Phú,1.9,0.02289,83.0
1, 2 phòng, 1 phòng,2,1,3,8,5,0,Quận 7,2.75,0.03767,73.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.85,0.02467,75.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Bình Tân,0.52,0.01529,34.0
0, 2 phòng, 2 phòng,2,0,1,9,9,0,Thành phố Thủ Đức,2.66,0.039700000000000006,67.0
0, 2 phòng, 1 phòng,2,1,3,4,3,0,Quận 6,1.8,0.03529,51.0
1, 2 phòng, 2 phòng,2,1,3,8,5,0,Quận Tân Bình,4.25,0.06071,70.0
1, 2 phòng, 2 phòng,2,0,0,8,5,0,Huyện Nhà Bè,2.1,0.02188,96.0
1, 1 phòng, 1 phòng,2,2,0,3,4,0,Quận 7,1.6,0.03333,48.0
0, 2 phòng, 2 phòng,2,1,3,5,8,1,Quận 6,3.1,0.06078,51.0
1, 2 phòng, 1 phòng,2,2,3,9,9,0,Quận Bình Tân,1.21,0.0242,50.0
0, 2 phòng, 1 phòng,2,2,2,3,4,1,Quận Bình Tân,1.59,0.0265,60.0
0, 3 phòng, 2 phòng,2,0,0,8,5,0,Thành phố Thủ Đức,5.3,0.053,100.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.84,0.038329999999999996,48.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
0, 2 phòng, 1 phòng,2,2,1,9,9,1,Quận 8,2.45,0.04537,54.0
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
1, 3 phòng, 2 phòng,2,1,0,5,9,1,Quận 10,5.7,0.06404,89.0
1, 1 phòng, 1 phòng,1,0,1,5,5,1,Quận Tân Bình,0.83,0.023059999999999997,36.0
1, 3 phòng, 2 phòng,2,2,0,9,9,0,Quận Bình Thạnh,3.78,0.04065,93.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận Bình Thạnh,1.35,0.019289999999999998,70.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Thành phố Thủ Đức,2.5,0.03623,69.0
1, 2 phòng, 1 phòng,2,1,1,9,1,0,Huyện Bình Chánh,2.08,0.03714,56.0
0, 2 phòng, 1 phòng,2,1,1,7,6,0,Quận Bình Tân,1.71,0.030539999999999998,56.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 12,1.5,0.02586,58.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,2.39,0.03464,69.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Bình Thạnh,2.05,0.039420000000000004,52.0
1, 3 phòng, 2 phòng,2,2,2,4,3,0,Quận Bình Tân,2.35,0.02866,82.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Quận 10,2.55,0.03643,70.0
1, 2 phòng, 2 phòng,2,2,3,9,9,1,Huyện Nhà Bè,0.5,0.00862,58.0
1, 2 phòng, 1 phòng,0,2,1,3,9,0,Quận 1,2.5,0.0625,40.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.032,50.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận 10,7.2,0.06667000000000001,108.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,2.27,0.0291,78.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.48,0.02846,52.0
1, 3 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.75,0.03056,90.0
1, 2 phòng, 2 phòng,2,0,3,9,3,0,Huyện Nhà Bè,2.95,0.042140000000000004,70.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 2 phòng, 2 phòng,2,2,1,6,7,1,Quận 6,3.55,0.0366,97.0
0, 2 phòng, 1 phòng,2,2,1,9,9,1,Quận 8,2.45,0.04537,54.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.5,0.02727,55.0
0, 3 phòng, 3 phòng,2,1,0,9,9,1,Quận Tân Phú,5.1,0.04951,103.0
1, 3 phòng, 3 phòng,2,2,0,9,9,1,Thành phố Thủ Đức,2.96,0.03253,91.0
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,2.9,0.03222,90.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,3.2,0.047060000000000005,68.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,3.3,0.03976,83.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,2.09,0.028239999999999998,74.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.1,0.03523,88.0
0, 2 phòng, 1 phòng,2,1,1,9,9,0,Quận Bình Tân,1.95,0.039,50.0
1, 2 phòng, 2 phòng,2,1,0,6,7,0,Khác,1.56,0.021079999999999998,74.0
1, 2 phòng, 1 phòng,2,1,3,9,9,0,Quận 7,2.95,0.055659999999999994,53.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Phú Nhuận,0.0038,5.5072000000000004e-05,69.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.35,0.04352,54.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.98,0.03046,65.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.8,0.02647,68.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Phú,1.8,0.02813,64.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.8,0.02813,64.0
1, 2 phòng, 2 phòng,2,2,1,9,8,1,Thành phố Thủ Đức,2.26,0.03096,73.9
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.4,0.03529,68.0
1, 2 phòng, 1 phòng,2,1,1,1,3,0,Huyện Nhà Bè,1.7,0.027870000000000002,61.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,1.815,0.02521,72.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,1,3,2,5,0,Quận Tân Bình,3.95,0.05643,70.0
1, 1 phòng, 1 phòng,1,2,2,9,9,0,Huyện Hóc Môn,0.28,0.008,35.0
1, 1 phòng, 1 phòng,2,1,1,9,9,0,Quận 12,1.1,0.02,55.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Hóc Môn,1.3,0.02,65.0
0, 2 phòng, 2 phòng,2,1,3,5,8,1,Quận 8,0.3,0.00667,45.0
1, 1 phòng, 1 phòng,2,0,2,5,8,1,Quận Bình Tân,0.75,0.02206,34.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.032,50.0
1, 2 phòng, 2 phòng,2,2,2,9,9,1,Quận Bình Tân,1.66,0.02594,64.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.02462,65.0
1, 1 phòng, 1 phòng,2,0,0,8,5,0,Quận 8,1.5,0.03,50.0
1, 2 phòng, 1 phòng,2,1,0,9,9,0,Quận 8,2.75,0.04825,57.0
1, 1 phòng, 1 phòng,2,1,2,5,8,0,Quận Gò Vấp,1.55,0.03605,43.9
0, 2 phòng, 2 phòng,2,1,1,9,9,0,Thành phố Thủ Đức,5.3,0.06543,81.0
1, 2 phòng, 2 phòng,2,2,0,9,9,1,Quận Gò Vấp,2.8,0.04,70.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,1.71,0.03638,47.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Quận 7,1.4,0.03111,45.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Gò Vấp,1.385,0.02234,62.3
1, 2 phòng, 1 phòng,2,1,0,9,1,0,Huyện Bình Chánh,2.17,0.03875,56.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 12,1.3,0.02549,51.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.1,0.02917,72.25
1, 1 phòng, 1 phòng,2,1,3,5,8,0,Quận Tân Bình,4.0,0.05714,70.0
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
0, 2 phòng, 2 phòng,2,0,0,5,5,0,Quận Bình Tân,2.58,0.0344,75.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.0,0.03226,62.0
1, 3 phòng, 2 phòng,2,1,0,9,9,1,Quận 7,2.9,0.03452,84.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.02133,75.0
1, 1 phòng, 1 phòng,2,2,2,9,9,0,Huyện Nhà Bè,0.35,0.00745,47.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.023530000000000002,68.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 7,1.45,0.01559,93.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 7,3.4,0.056670000000000005,60.0
0, 1 phòng, 1 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,4.5,0.08181999999999999,55.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,1.89,0.035,54.0
1, 3 phòng, 2 phòng,2,2,2,2,1,0,Quận Gò Vấp,3.85,0.03667,105.0
1, 1 phòng, 1 phòng,2,1,0,9,9,1,Quận Tân Bình,1.9,0.03878,49.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 6,1.9,0.02923,65.0
1, 3 phòng, 2 phòng,2,1,1,9,9,0,Quận Tân Phú,4.3,0.041350000000000005,104.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Huyện Bình Chánh,3.6,0.05,72.0
0, 2 phòng, 1 phòng,2,0,3,9,9,0,Quận 12,2.39,0.04193,57.0
0, 1 phòng, 2 phòng,1,0,0,9,9,0,Quận 7,0.98,0.02649,37.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.59,0.02271,70.0
1, 2 phòng, 2 phòng,2,1,3,5,9,0,Thành phố Thủ Đức,2.0,0.04444,45.0
0, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 8,1.6,0.03077,52.0
1, 2 phòng, 2 phòng,2,2,1,3,4,1,Quận Bình Tân,1.72,0.026879999999999998,64.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.65,0.05,73.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Phú,3.85,0.05274,73.6
0, 2 phòng, 1 phòng,2,2,1,9,9,1,Quận 8,2.45,0.04537,54.0
1, 2 phòng, 2 phòng,2,2,1,9,9,0,Thành phố Thủ Đức,2.7,0.03375,80.0
1, 3 phòng, 2 phòng,2,0,1,9,9,1,Quận 8,4.3,0.04886,88.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.85,0.02721,68.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,3.5,0.04217,83.0
1, 2 phòng, 1 phòng,2,2,2,3,2,1,Quận Bình Tân,1.59,0.0265,60.0
0, 1 phòng, 1 phòng,2,0,1,1,2,0,Quận 6,1.31,0.02729,48.0
0, 2 phòng, 2 phòng,2,1,0,4,3,0,Quận Tân Phú,1.85,0.02846,65.0
0, 2 phòng, 2 phòng,2,1,1,5,9,0,Thành phố Thủ Đức,1.53,0.03,51.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.9,0.03455,55.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.65,0.02463,67.0
0, 2 phòng, 1 phòng,2,2,3,6,7,0,Quận 8,0.9,0.01636,55.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.35,0.03406,69.0
0, 1 phòng, 1 phòng,2,1,1,8,5,1,Thành phố Thủ Đức,1.7,0.04857,35.0
1, 2 phòng, 1 phòng,2,1,1,9,9,0,Huyện Bình Chánh,2.08,0.03714,56.0
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận 4,4.7,0.06351,74.0
1, 2 phòng, 2 phòng,2,1,0,8,5,1,Khác,1.69,0.02253,75.0
1, 2 phòng, 2 phòng,2,1,1,2,1,0,Quận Tân Phú,3.4,0.04789,71.0
1, 2 phòng, 1 phòng,2,1,1,9,9,0,Thành phố Thủ Đức,2.08,0.03525,59.0
1, 2 phòng, 2 phòng,2,2,3,8,9,0,Quận 6,2.95,0.03554,83.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.65,0.05,73.0
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 3 phòng, 2 phòng,2,2,3,9,9,0,Quận 7,4.9,0.05052,97.6
1, 1 phòng, 1 phòng,2,0,1,9,9,0,Quận Bình Tân,0.595,0.0175,34.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.15,0.04388,49.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,0.998,0.01815,55.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,2.5,0.03333,75.0
1, 2 phòng, 2 phòng,2,0,0,1,9,0,Quận 10,4.25,0.055189999999999996,77.0
1, 2 phòng, 1 phòng,2,0,0,9,5,0,Thành phố Thủ Đức,2.0,0.03571,56.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.35,0.020149999999999998,67.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Quận Tân Phú,2.7,0.03803,71.0
1, 3 phòng, 2 phòng,2,1,3,4,3,1,Quận Tân Bình,5.8,0.05472,106.0
0, 2 phòng, 1 phòng,2,2,3,5,3,1,Quận Bình Tân,0.17,0.004860000000000001,35.0
1, 1 phòng, 2 phòng,2,2,1,1,9,0,Quận Tân Bình,0.82,0.02563,32.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,3.2,0.048479999999999995,66.0
